file_path,line_number,type,severity,description
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,992,BUG,MINOR,"This method's return value is marked ""@NonNull"" but null is returned."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,1002,BUG,MINOR,"This method's return value is marked ""@NonNull"" but null is returned."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,1007,BUG,MINOR,"This method's return value is marked ""@NonNull"" but null is returned."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,1116,BUG,MINOR,"This method's return value is marked ""@NonNull"" but null is returned."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,1155,BUG,MINOR,"This method's return value is marked ""@NonNull"" but null is returned."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,1169,BUG,MINOR,"This method's return value is marked ""@NonNull"" but null is returned."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,1206,BUG,MINOR,"This method's return value is marked ""@NonNull"" but null is returned."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,1227,BUG,MINOR,"This method's return value is marked ""@NonNull"" but null is returned."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,1549,BUG,MINOR,"This method's return value is marked ""@NonNull"" but null is returned."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,1637,BUG,MINOR,"This method's return value is marked ""@NonNull"" but null is returned."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,1684,BUG,MAJOR,"Change this condition so that it does not always evaluate to ""false"""
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,1732,BUG,MAJOR,"Change this condition so that it does not always evaluate to ""false"""
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,1816,BUG,MAJOR,"Make the ""org.hibernate.collection.spi.PersistentCollection"" class ""Serializable"" or don't write it."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,1824,BUG,MAJOR,"Make the ""org.hibernate.collection.spi.PersistentCollection"" class ""Serializable"" or don't write it."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,1834,BUG,MAJOR,"Make the ""org.hibernate.collection.spi.PersistentCollection"" class ""Serializable"" or don't write it."
org.hibernate.orm:hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,2120,BUG,MINOR,"This method's return value is marked ""@NonNull"" but null is returned."
