package,file_path,file_frequency
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Localizer.java,2
ponyorm,pony/orm/tests/test_hybrid_methods_and_properties.py,2
ebean,ebean-core/src/main/java/io/ebeaninternal/server/persist/dml/InsertMetaOptionsPostgres.java,2
ponyorm,pony/orm/tests/test_prefetching.py,2
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/PersistenceMappingDefaults.java,2
sqlalchemy,examples/performance/__init__.py,2
ebean,ebean-core/src/main/java/io/ebeaninternal/server/persist/dml/package.html,2
ebean,ebean-core/src/main/java/io/ebeaninternal/server/persist/dmlbind/package.html,2
ebean,ebean-core/src/main/java/io/ebeaninternal/server/persist/package.html,2
sqlalchemy,lib/sqlalchemy/dialects/mysql/mysqldb.py,2
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentHashMap.java,2
ebean,ebean-core/src/main/java/io/ebeaninternal/server/profile/DTimeMetricStats.java,2
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LRUMap.java,2
sqlalchemy,lib/sqlalchemy/dialects/postgresql/pg8000.py,2
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/TypedProperties.java,2
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Options.java,2
ebean,ebean-test/src/test/java/org/tests/model/aggregation/TestAggregationTopLevel.java,2
ebean,ebean-api/src/main/java/io/ebean/bean/package.html,2
hibernate,hibernate-core/src/main/java/org/hibernate/event/spi/AbstractCollectionEvent.java,2
hibernate,hibernate-core/src/test/java/org/hibernate/bytecode/internal/bytebuddy/SuperTypesEnhancementTest.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/XmlHelper.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/SybaseASESqlAstTranslator.java,2
hibernate,hibernate-core/src/test/java/org/hibernate/orm/test/mapping/converted/converter/elementCollection/CollectionElementConversionTest.java,2
hibernate,hibernate-core/src/test/java/org/hibernate/orm/test/type/OracleNestedTableTest.java,2
hibernate,hibernate-core/src/test/java/org/hibernate/orm/test/type/OracleSqlArrayTest.java,2
hibernate,hibernate-envers/src/main/java/org/hibernate/envers/internal/tools/ReflectionTools.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/H2SqlAstTranslator.java,2
hibernate,hibernate-jfr/src/main/java/org/hibernate/event/jfr/internal/JfrEventManager.java,2
hibernate,hibernate-spatial/src/main/java/org/hibernate/spatial/dialect/h2gis/package.html,2
hibernate,hibernate-spatial/src/main/java/org/hibernate/spatial/dialect/mysql/package.html,2
hibernate,hibernate-core/src/main/java/org/hibernate/loader/ast/internal/CacheEntityLoaderHelper.java,2
hibernate,hibernate-spatial/src/main/java/org/hibernate/spatial/dialect/oracle/package.html,2
hibernate,hibernate-spatial/src/main/java/org/hibernate/spatial/dialect/package.html,2
hibernate,hibernate-spatial/src/main/java/org/hibernate/spatial/dialect/postgis/package.html,2
hibernate,hibernate-spatial/src/main/java/org/hibernate/spatial/dialect/sqlserver/package.html,2
hibernate,hibernate-core/src/main/java/org/hibernate/cache/spi/QueryKey.java,2
hibernate,hibernate-spatial/src/main/java/org/hibernate/spatial/integration/package.html,2
hibernate,hibernate-core/src/test/java/org/hibernate/orm/test/connections/ConnectionManagementTestCase.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/internal/GeneratorBinder.java,2
hibernate,hibernate-spatial/src/main/java/org/hibernate/spatial/package.html,2
hibernate,hibernate-core/src/main/java/org/hibernate/engine/internal/Collections.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/sql/exec/internal/JdbcSelectExecutorStandardImpl.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/resource/beans/spi/ManagedBeanRegistryInitiator.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/sql/results/graph/entity/AbstractEntityInitializer.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/query/sqm/tree/domain/SqmPluralPartJoin.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/engine/jdbc/connections/internal/DriverManagerConnectionProviderImpl.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/engine/jdbc/connections/spi/DataSourceBasedMultiTenantConnectionProviderImpl.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/query/sqm/spi/SqmCreationHelper.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/sql/results/internal/ResultsHelper.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/event/internal/WrapVisitor.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/event/internal/DefaultDeleteEventListener.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/persister/entity/mutation/AbstractDeleteCoordinator.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/event/internal/DefaultFlushEntityEventListener.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/type/descriptor/java/ClobJavaType.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/metamodel/model/domain/internal/EntityPersisterConcurrentMap.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/engine/internal/ForeignKeys.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/metamodel/model/domain/AbstractManagedType.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/metamodel/mapping/internal/VirtualIdEmbeddable.java,2
hibernate,hibernate-spatial/src/main/java/org/hibernate/spatial/jts/package.html,2
hibernate,hibernate-core/src/main/java/org/hibernate/service/internal/AbstractServiceRegistryImpl.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/id/enhanced/PooledOptimizer.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/bytecode/internal/BytecodeEnhancementMetadataPojoImpl.java,2
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/AbstractJDBCSeq.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/bytecode/internal/bytebuddy/BytecodeProviderImpl.java,2
hibernate,tooling/metamodel-generator/src/main/java/org/hibernate/processor/validation/MockSessionFactory.java,2
hibernate,hibernate-testing/src/main/java/org/hibernate/testing/orm/junit/DomainModelExtension.java,2
hibernate,hibernate-testing/src/main/java/org/hibernate/testing/orm/junit/TestingUtil.java,2
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/BatchingPreparedStatementManagerImpl.java,2
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/StoredProcedureQuery.java,2
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/NotEqualTypeExpression.java,2
ebean,ebean-api/src/main/java/io/ebean/cache/package.html,2
hibernate,hibernate-core/src/main/java/org/hibernate/internal/AbstractSharedSessionContract.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/id/enhanced/PooledLoThreadLocalOptimizer.java,2
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SimpleCaseExpression.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/cache/cfg/internal/DomainDataRegionConfigImpl.java,2
hibernate,hibernate-testing/src/main/java/org/hibernate/testing/jta/JtaAwareConnectionProviderImpl.java,2
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/UnaryOp.java,2
hibernate,hibernate-testing/src/main/java/org/hibernate/testing/bytecode/enhancement/BytecodeEnhancerRunner.java,2
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/identifier/QualifiedDBIdentifier.java,2
hibernate,hibernate-core/src/main/java/org/hibernate/engine/transaction/jta/platform/internal/JtaPlatformInitiator.java,1
sqlalchemy,examples/asyncio/greenlet_orm.py,1
sqlalchemy,lib/sqlalchemy/dialects/postgresql/ranges.py,1
hibernate,hibernate-core/src/main/java/org/hibernate/event/internal/DefaultEvictEventListener.java,1
ponyorm,pony/orm/dbapiprovider.py,1
sqlalchemy,lib/sqlalchemy/engine/base.py,1
ponyorm,pony/orm/dbproviders/sqlite.py,1
sqlalchemy,lib/sqlalchemy/event/attr.py,1
hibernate,hibernate-core/src/main/java/org/hibernate/engine/spi/CascadingActions.java,1
sqlalchemy,lib/sqlalchemy/engine/events.py,1
hibernate,hibernate-core/src/main/java/org/hibernate/engine/jdbc/env/internal/JdbcEnvironmentImpl.java,1
sqlalchemy,lib/sqlalchemy/engine/result.py,1
sqlalchemy,lib/sqlalchemy/engine/url.py,1
hibernate,hibernate-core/src/main/java/org/hibernate/event/internal/DefaultUpdateEventListener.java,1
sqlalchemy,lib/sqlalchemy/ext/associationproxy.py,1
sqlalchemy,lib/sqlalchemy/ext/asyncio/base.py,1
hibernate,hibernate-core/src/main/java/org/hibernate/engine/jdbc/dialect/spi/BasicSQLExceptionConverter.java,1
sqlalchemy,lib/sqlalchemy/ext/asyncio/scoping.py,1
sqlalchemy,lib/sqlalchemy/ext/declarative/__init__.py,1
sqlalchemy,lib/sqlalchemy/dialects/postgresql/json.py,1
sqlalchemy,lib/sqlalchemy/dialects/oracle/cx_oracle.py,1
hibernate,hibernate-core/src/main/java/org/hibernate/event/internal/DefaultSaveOrUpdateEventListener.java,1
sqlalchemy,examples/sharding/separate_tables.py,1
sqlalchemy,examples/asyncio/gather_orm_statements.py,1
sqlalchemy,examples/asyncio/basic.py,1
sqlalchemy,examples/asyncio/async_orm_writeonly.py,1
sqlalchemy,examples/asyncio/async_orm.py,1
ponyorm,pony/utils/utils.py,1
sqlalchemy,examples/materialized_paths/materialized_paths.py,1
ponyorm,pony/thirdparty/decorator.py,1
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/internal/BasicValueBinder.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/event/internal/DefaultPersistEventListener.java,1
sqlalchemy,lib/sqlalchemy/orm/context.py,1
sqlalchemy,examples/sharding/separate_databases.py,1
ponyorm,pony/orm/tests/test_json.py,1
sqlalchemy,examples/sharding/separate_schema_translates.py,1
sqlalchemy,lib/sqlalchemy/dialects/mssql/base.py,1
hibernate,hibernate-core/src/main/java/org/hibernate/event/internal/DefaultReplicateEventListener.java,1
sqlalchemy,lib/sqlalchemy/dialects/mssql/pyodbc.py,1
hibernate,hibernate-core/src/main/java/org/hibernate/event/internal/DefaultPostLoadEventListener.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/cache/DefaultServerCache.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/event/internal/DefaultLockEventListener.java,1
ponyorm,pony/orm/tests/test_declarative_sqltranslator2.py,1
ponyorm,pony/orm/tests/test_declarative_query_set_monad.py,1
sqlalchemy,lib/sqlalchemy/dialects/mysql/pymysql.py,1
hibernate,hibernate-core/src/main/java/org/hibernate/event/internal/DefaultRefreshEventListener.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/core/DefaultBeanLoader.java,1
sqlalchemy,lib/sqlalchemy/dialects/oracle/base.py,1
sqlalchemy,examples/custom_attributes/active_column_defaults.py,1
ponyorm,pony/orm/tests/test_core_multiset.py,1
hibernate,hibernate-core/src/main/java/org/hibernate/event/internal/DefaultInitializeCollectionEventListener.java,1
sqlalchemy,examples/sharding/asyncio.py,1
hibernate,hibernate-core/src/main/java/org/hibernate/action/internal/EntityIncrementVersionProcess.java,1
sqlalchemy,lib/sqlalchemy/orm/decl_api.py,1
sqlalchemy,test/orm/test_core_compilation.py,1
sqlalchemy,test/orm/test_session.py,1
sqlalchemy,test/orm/test_relationships.py,1
sqlalchemy,test/orm/test_query.py,1
sqlalchemy,test/orm/test_options.py,1
sqlalchemy,test/orm/test_mapper.py,1
hibernate,hibernate-core/src/main/java/org/hibernate/cache/internal/CollectionCacheInvalidator.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/internal/InheritanceState.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/OracleReflectionStructJdbcType.java,1
sqlalchemy,test/orm/inheritance/test_poly_linked_list.py,1
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/AbstractHANADialect.java,1
sqlalchemy,test/orm/declarative/test_mixin.py,1
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/HSQLSqlAstTranslator.java,1
sqlalchemy,test/orm/declarative/test_abs_import_only.py,1
sqlalchemy,test/ext/test_serializer.py,1
hibernate,hibernate-core/src/main/java/org/hibernate/bytecode/internal/bytebuddy/HibernateMethodLookupDispatcher.java,1
sqlalchemy,test/orm/test_versioning.py,1
ebean,ebean-api/src/main/java/io/ebean/config/DatabaseConfig.java,1
sqlalchemy,test/perf/invalidate_stresstest.py,1
sqlalchemy,test/sql/test_compiler.py,1
sqlalchemy,test/sql/test_constraints.py,1
hibernate,hibernate-core/src/main/java/org/hibernate/bytecode/enhance/spi/interceptor/LazyAttributeLoadingInterceptor.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/bytecode/enhance/spi/LazyPropertyInitializer.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/bytecode/enhance/internal/bytebuddy/InlineDirtyCheckingHandler.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/bytecode/enhance/internal/bytebuddy/EnhancerImpl.java,1
sqlalchemy,test/sql/test_update.py,1
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/internal/TableBinder.java,1
sqlalchemy,test/typing/plain_files/engine/engines.py,1
sqlalchemy,test/typing/plain_files/ext/asyncio/async_sessionmaker.py,1
hibernate,hibernate-core/src/main/java/org/hibernate/boot/xsd/LocalXsdResolver.java,1
sqlalchemy,test/typing/plain_files/ext/hybrid/hybrid_two.py,1
sqlalchemy,test/typing/plain_files/orm/issue_9340.py,1
sqlalchemy,test/ext/test_mutable.py,1
ebean,ebean-api/src/main/java/io/ebean/config/dbplatform/DbDefaultValue.java,1
sqlalchemy,lib/sqlalchemy/orm/dependency.py,1
sqlalchemy,lib/sqlalchemy/sql/coercions.py,1
hibernate,hibernate-core/src/main/java/org/hibernate/engine/jdbc/connections/internal/DatasourceConnectionProviderImpl.java,1
sqlalchemy,lib/sqlalchemy/sql/operators.py,1
sqlalchemy,lib/sqlalchemy/sql/lambdas.py,1
sqlalchemy,lib/sqlalchemy/sql/events.py,1
sqlalchemy,lib/sqlalchemy/sql/elements.py,1
sqlalchemy,lib/sqlalchemy/sql/compiler.py,1
sqlalchemy,lib/sqlalchemy/sql/cache_key.py,1
sqlalchemy,test/ext/asyncio/test_session_py3k.py,1
sqlalchemy,lib/sqlalchemy/sql/annotation.py,1
sqlalchemy,lib/sqlalchemy/pool/events.py,1
sqlalchemy,lib/sqlalchemy/orm/util.py,1
sqlalchemy,lib/sqlalchemy/orm/strategies.py,1
sqlalchemy,lib/sqlalchemy/orm/session.py,1
sqlalchemy,lib/sqlalchemy/orm/dynamic.py,1
sqlalchemy,lib/sqlalchemy/sql/traversals.py,1
sqlalchemy,lib/sqlalchemy/sql/util.py,1
hibernate,hibernate-core/src/main/java/org/hibernate/engine/jdbc/connections/internal/BasicConnectionCreator.java,1
sqlalchemy,lib/sqlalchemy/testing/suite/test_dialect.py,1
sqlalchemy,lib/sqlalchemy/testing/suite/test_types.py,1
sqlalchemy,lib/sqlalchemy/util/_collections.py,1
hibernate,hibernate-core/src/main/java/org/hibernate/engine/internal/TwoPhaseLoad.java,1
sqlalchemy,test/aaa_profiling/test_orm.py,1
sqlalchemy,test/base/test_except.py,1
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/internal/CollectionBinder.java,1
sqlalchemy,test/dialect/mssql/test_reflection.py,1
sqlalchemy,test/dialect/mysql/test_types.py,1
sqlalchemy,test/dialect/postgresql/test_compiler.py,1
hibernate,hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryExtraStateHolder.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/internal/ColumnsBuilder.java,1
sqlalchemy,test/dialect/test_sqlite.py,1
sqlalchemy,test/engine/test_reconnect.py,1
sqlalchemy,lib/sqlalchemy/testing/plugin/plugin_base.py,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/executor/DaemonScheduleThreadPool.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/id/enhanced/TableGenerator.java,1
hibernate,hibernate-core/src/test/java/org/hibernate/orm/test/jpa/compliance/CriteriaRecursiveCteCopyTest.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/TimeUtcAsJdbcTimeJdbcType.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/type/ScalarTypeWrapper.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/TimestampUtcAsInstantJdbcType.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/type/UtilDateParser.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/TimestampUtcAsJdbcTimestampJdbcType.java,1
hibernate,hibernate-core/src/test/java/org/hibernate/orm/test/embeddable/OneToManyInEmbeddedQueryTest.java,1
hibernate,hibernate-core/src/test/java/org/hibernate/orm/test/jpa/transaction/batch/JtaWithFailingBatchTest.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/id/factory/internal/IdentifierGeneratorUtil.java,1
ebean,ebean-core/src/test/java/io/ebeaninternal/server/deploy/TableJoinTest.java,1
hibernate,hibernate-core/src/test/java/org/hibernate/orm/test/softdelete/secondary/MappingTests.java,1
hibernate,hibernate-core/src/test/java/org/hibernate/orm/test/type/TypeTest.java,1
hibernate,hibernate-envers/src/main/java/org/hibernate/envers/configuration/Configuration.java,1
hibernate,hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/reader/AuditedPropertiesReader.java,1
hibernate,hibernate-envers/src/main/java/org/hibernate/envers/internal/reader/AuditReaderImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/type/descriptor/java/ShortJavaType.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/type/descriptor/java/LongJavaType.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/type/descriptor/java/IntegerJavaType.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/type/descriptor/java/FloatJavaType.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/type/descriptor/java/DoubleJavaType.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/type/descriptor/java/BigIntegerJavaType.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/type/descriptor/java/BigDecimalJavaType.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/type/BasicCollectionType.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/type/DefaultTypeManager.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/type/BasicArrayType.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/type/AnyType.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/tool/schema/internal/exec/ScriptTargetOutputToFile.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/tool/schema/internal/exec/ScriptSourceInputFromUrl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/tool/schema/internal/ColumnDefinitions.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/transaction/JtaTransaction.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/querydefn/OrmQueryDetail.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/sql/results/spi/ListResultsConsumer.java,1
ebean,ebean-ddl-generator/src/main/java/io/ebeaninternal/dbmigration/model/build/ModelBuildPropertyVisitor.java,1
ebean,ebean-ddl-generator/src/test/java/io/ebeaninternal/dbmigration/model/ModelContainerTest.java,1
hibernate,hibernate-jcache/src/main/java/org/hibernate/cache/jcache/internal/JCacheRegionFactory.java,1
hibernate,hibernate-testing/src/main/java/org/hibernate/testing/transaction/TransactionUtil.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/action/internal/EntityDeleteAction.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/action/internal/EntityAction.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/action/internal/EntityUpdateAction.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/action/internal/AbstractEntityInsertAction.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/boot/beanvalidation/BeanValidationIntegrator.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/boot/cfgxml/internal/JaxbCfgProcessor.java,1
hibernate,tooling/metamodel-generator/src/test/java/org/hibernate/processor/test/util/TestUtil.java,1
hibernate,tooling/metamodel-generator/src/main/java/org/hibernate/processor/xml/JpaDescriptorParser.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/PropertySetterAccessException.java,1
hibernate,tooling/metamodel-generator/src/main/java/org/hibernate/processor/util/xml/XmlParserHelper.java,1
hibernate,tooling/metamodel-generator/src/main/java/org/hibernate/processor/annotation/NamedQueryMethod.java,1
hibernate,tooling/metamodel-generator/src/main/java/org/hibernate/processor/annotation/MetaAttributeGenerationVisitor.java,1
hibernate,tooling/metamodel-generator/src/main/java/org/hibernate/processor/annotation/DataMetaAttributeGenerationVisitor.java,1
hibernate,tooling/metamodel-generator/src/main/java/org/hibernate/processor/annotation/AnnotationMetaEntity.java,1
hibernate,hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/FirebirdSqlAstTranslator.java,1
hibernate,hibernate-proxool/src/main/java/org/hibernate/proxool/internal/ProxoolConnectionProvider.java,1
hibernate,hibernate-testing/src/main/java/org/hibernate/testing/orm/junit/NotImplementedYetExtension.java,1
hibernate,hibernate-testing/src/main/java/org/hibernate/testing/orm/junit/ClassLoadingIsolaterExtension.java,1
hibernate,hibernate-testing/src/main/java/org/hibernate/testing/orm/domain/gambit/Shirt.java,1
hibernate,hibernate-c3p0/src/main/java/org/hibernate/c3p0/internal/C3P0ConnectionProvider.java,1
ebean,tests/test-java16/src/test/java/org/example/records/CourseRecordEntityTest.java,1
hibernate,hibernate-testing/src/main/java/org/hibernate/testing/junit4/CustomRunner.java,1
hibernate,hibernate-testing/src/main/java/org/hibernate/testing/junit4/BaseUnitTestCase.java,1
hibernate,hibernate-testing/src/main/java/org/hibernate/testing/junit4/BaseCoreFunctionalTestCase.java,1
hibernate,hibernate-testing/src/main/java/org/hibernate/testing/bytecode/enhancement/EnhancerTestUtils.java,1
hibernate,hibernate-testing/src/main/java/org/hibernate/testing/async/TimedExecutor.java,1
hibernate,hibernate-spatial/src/main/java/org/hibernate/spatial/jts/EnvelopeAdapter.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/boot/query/SqlResultSetMappingDescriptor.java,1
ebean,ebean-test/src/main/java/io/ebean/test/config/AutoConfigureForTesting.java,1
ebean,ebean-redis/src/main/java/io/ebean/redis/topic/DaemonTopicRunner.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/sql/results/jdbc/internal/JdbcValuesSourceProcessingStateStandardImpl.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/query/SqlTreeBuilder.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/query/LimitOffsetPagedList.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/executor/DaemonExecutorService.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/metamodel/mapping/internal/MappingModelCreationHelper.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/metamodel/mapping/internal/InverseNonAggregatedIdentifierMapping.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/metamodel/mapping/internal/ImmutableAttributeMappingsMap.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/persist/DefaultPersister.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/persist/BatchedSqlException.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/metamodel/mapping/EntityIdentifierMapping.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/metamodel/internal/EntityRepresentationStrategyPojoStandard.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/mapping/Table.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/mapping/Property.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/mapping/Component.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/loader/ast/internal/MultiIdEntityLoaderArrayParam.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/jpa/internal/util/PersistenceUtilHelper.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/jpa/internal/enhance/EnhancingClassTransformerImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/action/internal/EntityInsertAction.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/jpa/internal/PersistenceUnitUtilImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/metamodel/mapping/internal/ToOneAttributeMapping.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/jpa/boot/internal/PersistenceXmlParser.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/jpa/boot/internal/EntityManagerFactoryBuilderImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/internal/util/collections/MapBackedClassValue.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/internal/util/collections/LazyIndexedMap.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/internal/util/collections/IdentityMap.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/boot/internal/MetadataImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/internal/util/ReflectHelper.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/deploy/id/ImportedIdSimple.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/internal/util/BytesHelper.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/deploy/BeanSetHelp.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/deploy/BeanMapHelp.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/deploy/BeanListHelp.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/boot/jaxb/internal/stax/LocalSchemaLocator.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/internal/FetchingScrollableResultsImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/metamodel/mapping/internal/NonAggregatedIdentifierMappingImpl.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/persist/MergeHandler.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/query/DtoQueryIterator.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/query/sqm/mutation/internal/temptable/InsertExecutionDelegate.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/sql/results/graph/internal/ImmutableFetchList.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/sql/results/graph/entity/internal/EntitySelectFetchInitializer.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/sql/results/graph/entity/internal/EntitySelectFetchByUniqueKeyInitializer.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/query/DefaultOrmQueryEngine.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/sql/results/graph/entity/internal/EntityDelayedFetchInitializer.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/sql/results/graph/entity/internal/BatchEntityInsideEmbeddableSelectFetchInitializer.java,1
ebean,ebean-core/src/main/java/io/ebeaninternal/server/query/CQueryIteratorSimple.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/sql/exec/spi/JdbcOperationQuerySelect.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/sql/ast/spi/AbstractSqlAstTranslator.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/spi/NavigablePath.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/service/spi/ServiceBinding.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/query/sqm/tree/expression/SqmFormat.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/query/sqm/tree/domain/AbstractSqmAttributeJoin.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/query/sqm/tree/cte/SqmCteTable.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/query/sqm/internal/SqmCriteriaNodeBuilder.java,1
