package,file_path,line_number,type,severity,description
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/DialectDelegateWrapper.java,811,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/DialectDelegateWrapper.java,154,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/DialectDelegateWrapper.java,990,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
hibernate,hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/AltibaseSqlAstTranslator.java,141,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/CockroachDialect.java,281,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
hibernate,tooling/metamodel-generator/src/main/java/org/hibernate/processor/validation/MockSessionFactory.java,1071,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
hibernate,hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/OracleLegacySqlAstTranslator.java,85,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/DialectDelegateWrapper.java,244,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
hibernate,hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/RDMSOS2200SqlAstTranslator.java,93,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
hibernate,hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/CockroachLegacyDialect.java,264,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/DialectDelegateWrapper.java,149,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
hibernate,hibernate-core/src/main/java/org/hibernate/mapping/Any.java,165,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
hibernate,hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/SybaseASELegacySqlAstTranslator.java,100,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/OracleSqlAstTranslator.java,84,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/H2Dialect.java,881,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
hibernate,hibernate-core/src/main/java/org/hibernate/query/spi/AbstractQuery.java,338,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/DialectDelegateWrapper.java,827,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
hibernate,hibernate-core/src/main/java/org/hibernate/query/sqm/tree/domain/SqmTreatedSimplePath.java,113,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/DialectDelegateWrapper.java,164,Quality,Medium,Type: Missing call to superclass | Category: Class hierarchy inconsistencies
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/MySQLServerConfiguration.java,47,Various,High,Type: Resource leak | Category: Resource leaks
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/OracleDialect.java,206,Various,High,Type: Resource leak | Category: Resource leaks
hibernate,hibernate-core/src/main/java/org/hibernate/tool/schema/extract/internal/AbstractInformationExtractorImpl.java,479,Various,High,Type: Resource leak | Category: Resource leaks
hibernate,hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/SybaseASELegacyDialect.java,165,Various,High,Type: Resource leak | Category: Resource leaks
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/CockroachDialect.java,164,Various,High,Type: Resource leak | Category: Resource leaks
hibernate,hibernate-core/src/main/java/org/hibernate/boot/archive/internal/ExplodedArchiveDescriptor.java,160,Various,High,Type: Resource leak | Category: Resource leaks
hibernate,hibernate-core/src/main/java/org/hibernate/tool/schema/internal/exec/GenerationTargetToDatabase.java,112,Various,High,Type: Resource leak | Category: Resource leaks
hibernate,hibernate-core/src/main/java/org/hibernate/tool/schema/extract/internal/AbstractInformationExtractorImpl.java,458,Various,High,Type: Resource leak | Category: Resource leaks
hibernate,hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/CockroachLegacyDialect.java,152,Various,High,Type: Resource leak | Category: Resource leaks
hibernate,hibernate-proxool/src/main/java/org/hibernate/proxool/internal/ProxoolConnectionProvider.java,204,Various,High,Type: Resource leak | Category: Resource leaks
hibernate,hibernate-core/src/main/java/org/hibernate/engine/jdbc/env/internal/JdbcEnvironmentImpl.java,335,Various,High,Type: Resource leak | Category: Resource leaks
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/MySQLDialect.java,427,Various,High,Type: Resource leak | Category: Resource leaks
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/Database.java,230,Various,High,Type: Resource leak | Category: Resource leaks
hibernate,hibernate-core/src/main/java/org/hibernate/tool/schema/extract/spi/ExtractionContext.java,43,Various,High,Type: Resource leak | Category: Resource leaks
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/SybaseASEDialect.java,169,Various,High,Type: Resource leak | Category: Resource leaks
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/OracleDialect.java,224,Various,High,Type: Resource leak | Category: Resource leaks
hibernate,hibernate-core/src/main/java/org/hibernate/tool/schema/internal/exec/ImprovedExtractionContextImpl.java,70,Various,High,Type: Resource leak | Category: Resource leaks
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/MySQLServerConfiguration.java,109,Various,High,Type: Resource leak | Category: Resource leaks
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/OracleServerConfiguration.java,48,Various,High,Type: Resource leak | Category: Resource leaks
hibernate,hibernate-core/src/main/java/org/hibernate/engine/jdbc/env/internal/ExtractedDatabaseMetaDataImpl.java,190,Various,High,Type: Resource leak | Category: Resource leaks
hibernate,hibernate-testing/src/main/java/org/hibernate/testing/orm/junit/AbstractEntityManagerFactoryScope.java,96,Various,High,Type: Resource leak | Category: Resource leaks
hibernate,hibernate-core/src/main/java/org/hibernate/tool/schema/extract/internal/AbstractInformationExtractorImpl.java,499,Various,High,Type: Resource leak | Category: Resource leaks
hibernate,hibernate-testing/src/main/java/org/hibernate/testing/orm/junit/AbstractEntityManagerFactoryScope.java,110,Various,High,Type: Resource leak | Category: Resource leaks
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/HANAServerConfiguration.java,53,Various,High,Type: Resource leak | Category: Resource leaks
hibernate,hibernate-core/src/main/java/org/hibernate/tool/schema/extract/internal/AbstractInformationExtractorImpl.java,431,Various,High,Type: Resource leak | Category: Resource leaks
hibernate,hibernate-testing/src/main/java/org/hibernate/testing/orm/junit/AbstractEntityManagerFactoryScope.java,124,Various,High,Type: Resource leak | Category: Resource leaks
hibernate,hibernate-core/src/main/java/org/hibernate/dialect/OracleServerConfiguration.java,88,Various,High,Type: Resource leak | Category: Resource leaks
hibernate,hibernate-testing/src/main/java/org/hibernate/testing/orm/junit/AbstractEntityManagerFactoryScope.java,138,Various,High,Type: Resource leak | Category: Resource leaks
hibernate,hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/MySQLLegacyDialect.java,385,Various,High,Type: Resource leak | Category: Resource leaks
hibernate,hibernate-testing/src/main/java/org/hibernate/testing/common/connections/BaseTransactionIsolationConfigTest.java,122,Various,Low,Type: Resource leak on an exceptional path | Category: Exceptional resource leaks
hibernate,hibernate-ucp/src/main/java/org/hibernate/ucp/internal/UCPConnectionProvider.java,170,Various,Low,Type: Resource leak on an exceptional path | Category: Exceptional resource leaks
hibernate,hibernate-testing/src/main/java/org/hibernate/testing/common/connections/BaseTransactionIsolationConfigTest.java,98,Various,Low,Type: Resource leak on an exceptional path | Category: Exceptional resource leaks
hibernate,hibernate-core/src/main/java/org/hibernate/tool/schema/internal/DdlTransactionIsolatorProvidedConnectionImpl.java,50,Various,Low,Type: Resource leak on an exceptional path | Category: Exceptional resource leaks
hibernate,hibernate-core/src/main/java/org/hibernate/engine/jdbc/connections/internal/BasicConnectionCreator.java,73,Various,Low,Type: Resource leak on an exceptional path | Category: Exceptional resource leaks
hibernate,hibernate-testing/src/main/java/org/hibernate/testing/common/connections/BaseTransactionIsolationConfigTest.java,74,Various,Low,Type: Resource leak on an exceptional path | Category: Exceptional resource leaks
hibernate,tooling/metamodel-generator/src/main/java/org/hibernate/processor/xml/JpaDescriptorParser.java,203,Various,Low,Type: Resource leak on an exceptional path | Category: Exceptional resource leaks
hibernate,hibernate-c3p0/src/main/java/org/hibernate/c3p0/internal/C3P0ConnectionProvider.java,76,Various,Low,Type: Resource leak on an exceptional path | Category: Exceptional resource leaks
hibernate,hibernate-proxool/src/main/java/org/hibernate/proxool/internal/ProxoolConnectionProvider.java,71,Various,Low,Type: Resource leak on an exceptional path | Category: Exceptional resource leaks
hibernate,hibernate-testing/src/main/java/org/hibernate/testing/common/connections/BaseTransactionIsolationConfigTest.java,50,Various,Low,Type: Resource leak on an exceptional path | Category: Exceptional resource leaks
hibernate,hibernate-core/src/main/java/org/hibernate/engine/jdbc/internal/MutationStatementPreparerImpl.java,112,Various,Low,Type: Resource leak on an exceptional path | Category: Exceptional resource leaks
hibernate,hibernate-core/src/main/java/org/hibernate/engine/jdbc/internal/StatementPreparerImpl.java,189,Various,Low,Type: Resource leak on an exceptional path | Category: Exceptional resource leaks
hibernate,hibernate-core/src/main/java/org/hibernate/mapping/Constraint.java,104,Security,Medium,Type: Risky cryptographic hashing function | Category: Medium impact security
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/naming/NamingHelper.java,150,Security,Medium,Type: Risky cryptographic hashing function | Category: Medium impact security
hibernate,hibernate-core/src/main/java/org/hibernate/boot/registry/internal/BootstrapServiceRegistryImpl.java,315,Quality,Medium,Type: Unguarded read | Category: Concurrent data access violations
hibernate,hibernate-core/src/main/java/org/hibernate/id/enhanced/PooledOptimizer.java,163,Quality,Medium,Type: Unguarded read | Category: Concurrent data access violations
hibernate,hibernate-core/src/main/java/org/hibernate/boot/registry/internal/BootstrapServiceRegistryImpl.java,236,Quality,Medium,Type: Unguarded read | Category: Concurrent data access violations
hibernate,hibernate-core/src/main/java/org/hibernate/cache/spi/AbstractRegionFactory.java,63,Quality,Medium,Type: Unguarded read | Category: Concurrent data access violations
hibernate,hibernate-core/src/main/java/org/hibernate/engine/jdbc/connections/internal/DriverManagerConnectionProviderImpl.java,615,Quality,Medium,Type: Unguarded read | Category: Concurrent data access violations
hibernate,hibernate-core/src/main/java/org/hibernate/id/enhanced/PooledOptimizer.java,147,Quality,Medium,Type: Unguarded read | Category: Concurrent data access violations
hibernate,hibernate-core/src/main/java/org/hibernate/service/internal/AbstractServiceRegistryImpl.java,451,Quality,Medium,Type: Unguarded read | Category: Concurrent data access violations
hibernate,hibernate-core/src/main/java/org/hibernate/cache/spi/AbstractRegionFactory.java,57,Quality,Medium,Type: Unguarded read | Category: Concurrent data access violations
